'2019-12-16 14:12:18,632-INFO-14124-build_bid-19-session级别前置build_bid开始...'
'2019-12-16 14:12:23,568-INFO-14124-get_ele-69-获取点击后台登录按钮元素，耗时0.018001317977905273...'
'2019-12-16 14:12:23,625-INFO-14124-ele_click-106-点击点击后台登录按钮元素，耗时0.07900452613830566...'
'2019-12-16 14:12:23,625-INFO-14124-ele_click-91-点击元素点击贷款管理开始...'
'2019-12-16 14:12:23,629-INFO-14124-wait_until_visible-38-等待点击贷款管理元素可见，耗时0.0...'
'2019-12-16 14:12:23,630-INFO-14124-get_ele-56-获取元素点击贷款管理开始...'
'2019-12-16 14:12:25,022-INFO-14124-get_ele-69-获取点击贷款管理元素，耗时1.3920795917510986...'
'2019-12-16 14:12:25,122-INFO-14124-ele_click-106-点击点击贷款管理元素，耗时1.4960854053497314...'
'2019-12-16 14:12:25,123-INFO-14124-switch_to_iframe-176-切换iframe切换iframe开始...'
'2019-12-16 14:12:25,126-INFO-14124-wait_until_exist-53-等待切换iframe元素存在，耗时0.0...'
'2019-12-16 14:12:25,126-INFO-14124-get_ele-56-获取元素切换iframe开始...'
'2019-12-16 14:12:25,145-INFO-14124-get_ele-69-获取切换iframe元素，耗时0.01800084114074707...'
'2019-12-16 14:12:25,173-INFO-14124-switch_to_iframe-190-切换iframe切换iframe结束，耗时0.0500030517578125...'
'2019-12-16 14:12:27,174-INFO-14124-ele_click-91-点击元素点击加标按钮开始...'
'2019-12-16 14:12:27,178-INFO-14124-wait_until_visible-38-等待点击加标按钮元素可见，耗时0.0...'
'2019-12-16 14:12:27,178-INFO-14124-get_ele-56-获取元素点击加标按钮开始...'
'2019-12-16 14:12:27,202-INFO-14124-get_ele-69-获取点击加标按钮元素，耗时0.024001359939575195...'
'2019-12-16 14:12:27,351-INFO-14124-ele_click-106-点击点击加标按钮元素，耗时0.1760101318359375...'
'2019-12-16 14:12:27,351-INFO-14124-input_text-73-输入借款人手机号输入文字13323234545开始...'
'2019-12-16 14:12:27,355-INFO-14124-wait_until_visible-38-等待输入借款人手机号元素可见，耗时0.0...'
'2019-12-16 14:12:27,355-INFO-14124-get_ele-56-获取元素输入借款人手机号开始...'
'2019-12-16 14:12:27,971-INFO-14124-get_ele-69-获取输入借款人手机号元素，耗时0.616034984588623...'
'2019-12-16 14:12:28,209-INFO-14124-input_text-88-获取输入借款人手机号元素，耗时0.8580491542816162...'
'2019-12-16 14:12:28,709-INFO-14124-ele_click-91-点击元素选择借款人开始...'
'2019-12-16 14:12:28,713-INFO-14124-wait_until_visible-38-等待选择借款人元素可见，耗时0.0...'
'2019-12-16 14:12:28,713-INFO-14124-get_ele-56-获取元素选择借款人开始...'
'2019-12-16 14:12:28,732-INFO-14124-get_ele-69-获取选择借款人元素，耗时0.019001245498657227...'
'2019-12-16 14:12:28,891-INFO-14124-ele_click-106-点击选择借款人元素，耗时0.18201041221618652...'
'2019-12-16 14:12:28,891-INFO-14124-input_text-73-输入标的名称输入文字人诚维18开始...'
'2019-12-16 14:12:28,895-INFO-14124-wait_until_visible-38-等待输入标的名称元素可见，耗时0.0...'
'2019-12-16 14:12:28,895-INFO-14124-get_ele-56-获取元素输入标的名称开始...'
'2019-12-16 14:12:28,919-INFO-14124-get_ele-69-获取输入标的名称元素，耗时0.024001359939575195...'
'2019-12-16 14:12:29,092-INFO-14124-input_text-88-获取输入标的名称元素，耗时0.20101141929626465...'
'2019-12-16 14:12:29,092-INFO-14124-input_text-73-输入利率/月输入文字10开始...'
'2019-12-16 14:12:29,096-INFO-14124-wait_until_visible-38-等待输入利率/月元素可见，耗时0.0...'
'2019-12-16 14:12:29,096-INFO-14124-get_ele-56-获取元素输入利率/月开始...'
'2019-12-16 14:12:29,122-INFO-14124-get_ele-69-获取输入利率/月元素，耗时0.026001453399658203...'
'2019-12-16 14:12:29,256-INFO-14124-input_text-88-获取输入利率/月元素，耗时0.16400957107543945...'
'2019-12-16 14:12:29,256-INFO-14124-input_text-73-输入期限输入文字1开始...'
'2019-12-16 14:12:29,260-INFO-14124-wait_until_visible-38-等待输入期限元素可见，耗时0.0...'
'2019-12-16 14:12:29,260-INFO-14124-get_ele-56-获取元素输入期限开始...'
'2019-12-16 14:12:29,286-INFO-14124-get_ele-69-获取输入期限元素，耗时0.026001453399658203...'
'2019-12-16 14:12:29,375-INFO-14124-input_text-88-获取输入期限元素，耗时0.11900663375854492...'
'2019-12-16 14:12:29,375-INFO-14124-input_text-73-输入贷款金额输入文字100000开始...'
'2019-12-16 14:12:29,379-INFO-14124-wait_until_visible-38-等待输入贷款金额元素可见，耗时0.0...'
'2019-12-16 14:12:29,379-INFO-14124-get_ele-56-获取元素输入贷款金额开始...'
'2019-12-16 14:12:29,402-INFO-14124-get_ele-69-获取输入贷款金额元素，耗时0.023001432418823242...'
'2019-12-16 14:12:29,580-INFO-14124-input_text-88-获取输入贷款金额元素，耗时0.20501160621643066...'
'2019-12-16 14:12:29,580-INFO-14124-input_text-73-输入竞标时长/天输入文字30开始...'
'2019-12-16 14:12:29,584-INFO-14124-wait_until_visible-38-等待输入竞标时长/天元素可见，耗时0.0...'
'2019-12-16 14:12:29,584-INFO-14124-get_ele-56-获取元素输入竞标时长/天开始...'
'2019-12-16 14:12:29,606-INFO-14124-get_ele-69-获取输入竞标时长/天元素，耗时0.022001028060913086...'
'2019-12-16 14:12:29,717-INFO-14124-input_text-88-获取输入竞标时长/天元素，耗时0.1370079517364502...'
'2019-12-16 14:12:29,718-INFO-14124-ele_click-91-点击元素点击风险测评按钮开始...'
'2019-12-16 14:12:29,721-INFO-14124-wait_until_visible-38-等待点击风险测评按钮元素可见，耗时0.0...'
'2019-12-16 14:12:29,722-INFO-14124-get_ele-56-获取元素点击风险测评按钮开始...'
'2019-12-16 14:12:29,750-INFO-14124-get_ele-69-获取点击风险测评按钮元素，耗时0.02800154685974121...'
'2019-12-16 14:12:29,890-INFO-14124-ele_click-106-点击点击风险测评按钮元素，耗时0.17200994491577148...'
'2019-12-16 14:12:29,890-INFO-14124-input_text-73-输入评估价值为1输入文字1开始...'
'2019-12-16 14:12:29,894-INFO-14124-wait_until_visible-38-等待输入评估价值为1元素可见，耗时0.0...'
'2019-12-16 14:12:29,894-INFO-14124-get_ele-56-获取元素输入评估价值为1开始...'
'2019-12-16 14:12:29,919-INFO-14124-get_ele-69-获取输入评估价值为1元素，耗时0.02500128746032715...'
'2019-12-16 14:12:30,001-INFO-14124-input_text-88-获取输入评估价值为1元素，耗时0.11100625991821289...'
'2019-12-16 14:12:30,002-INFO-14124-ele_click-91-点击元素项目录入页签点击开始...'
'2019-12-16 14:12:30,006-INFO-14124-wait_until_visible-38-等待项目录入页签点击元素可见，耗时0.0...'
'2019-12-16 14:12:30,006-INFO-14124-get_ele-56-获取元素项目录入页签点击开始...'
'2019-12-16 14:12:30,025-INFO-14124-get_ele-69-获取项目录入页签点击元素，耗时0.018001079559326172...'
'2019-12-16 14:12:30,165-INFO-14124-ele_click-106-点击项目录入页签点击元素，耗时0.1630094051361084...'
'2019-12-16 14:12:30,165-INFO-14124-input_text-73-输入籍贯输入文字中国开始...'
'2019-12-16 14:12:30,170-INFO-14124-wait_until_visible-38-等待输入籍贯元素可见，耗时0.0...'
'2019-12-16 14:12:30,170-INFO-14124-get_ele-56-获取元素输入籍贯开始...'
'2019-12-16 14:12:30,191-INFO-14124-get_ele-69-获取输入籍贯元素，耗时0.021001338958740234...'
'2019-12-16 14:12:30,283-INFO-14124-input_text-88-获取输入籍贯元素，耗时0.11800670623779297...'
'2019-12-16 14:12:30,283-INFO-14124-input_text-73-输入职业输入文字老赖开始...'
'2019-12-16 14:12:30,287-INFO-14124-wait_until_visible-38-等待输入职业元素可见，耗时0.0...'
'2019-12-16 14:12:30,287-INFO-14124-get_ele-56-获取元素输入职业开始...'
'2019-12-16 14:12:30,305-INFO-14124-get_ele-69-获取输入职业元素，耗时0.017000913619995117...'
'2019-12-16 14:12:30,397-INFO-14124-input_text-88-获取输入职业元素，耗时0.11400651931762695...'
'2019-12-16 14:12:30,397-INFO-14124-input_text-73-输入年龄输入文字18开始...'
'2019-12-16 14:12:30,402-INFO-14124-wait_until_visible-38-等待输入年龄元素可见，耗时0.0...'
'2019-12-16 14:12:30,402-INFO-14124-get_ele-56-获取元素输入年龄开始...'
'2019-12-16 14:12:30,420-INFO-14124-get_ele-69-获取输入年龄元素，耗时0.018001317977905273...'
'2019-12-16 14:12:30,523-INFO-14124-input_text-88-获取输入年龄元素，耗时0.1260073184967041...'
'2019-12-16 14:12:30,524-INFO-14124-ele_click-91-点击元素提交新建标的开始...'
'2019-12-16 14:12:30,528-INFO-14124-wait_until_visible-38-等待提交新建标的元素可见，耗时0.0...'
'2019-12-16 14:12:30,528-INFO-14124-get_ele-56-获取元素提交新建标的开始...'
'2019-12-16 14:12:30,552-INFO-14124-get_ele-69-获取提交新建标的元素，耗时0.024001359939575195...'
'2019-12-16 14:12:30,670-INFO-14124-ele_click-106-点击提交新建标的元素，耗时0.14600825309753418...'
'2019-12-16 14:12:32,670-INFO-14124-ele_click-91-点击元素点击最新一条标的开始...'
'2019-12-16 14:12:32,674-INFO-14124-wait_until_visible-38-等待点击最新一条标的元素可见，耗时0.0...'
'2019-12-16 14:12:32,674-INFO-14124-get_ele-56-获取元素点击最新一条标的开始...'
'2019-12-16 14:12:32,693-INFO-14124-get_ele-69-获取点击最新一条标的元素，耗时0.019001245498657227...'
'2019-12-16 14:12:32,816-INFO-14124-ele_click-106-点击点击最新一条标的元素，耗时0.14600825309753418...'
'2019-12-16 14:12:32,816-INFO-14124-ele_click-91-点击元素点击审核开始...'
'2019-12-16 14:12:32,820-INFO-14124-wait_until_visible-38-等待点击审核元素可见，耗时0.0...'
'2019-12-16 14:12:32,820-INFO-14124-get_ele-56-获取元素点击审核开始...'
'2019-12-16 14:12:32,838-INFO-14124-get_ele-69-获取点击审核元素，耗时0.018001079559326172...'
'2019-12-16 14:12:32,967-INFO-14124-ele_click-106-点击点击审核元素，耗时0.15100884437561035...'
'2019-12-16 14:12:32,968-INFO-14124-ele_click-91-点击元素审核通过开始...'
'2019-12-16 14:12:32,972-INFO-14124-wait_until_visible-38-等待审核通过元素可见，耗时0.0...'
'2019-12-16 14:12:32,972-INFO-14124-get_ele-56-获取元素审核通过开始...'
'2019-12-16 14:12:33,486-INFO-14124-get_ele-69-获取审核通过元素，耗时0.5140295028686523...'
'2019-12-16 14:12:33,627-INFO-14124-ele_click-106-点击审核通过元素，耗时0.6590378284454346...'
'2019-12-16 14:12:35,628-INFO-14124-ele_click-91-点击元素点击最新一条标的开始...'
'2019-12-16 14:12:35,632-INFO-14124-wait_until_visible-38-等待点击最新一条标的元素可见，耗时0.0...'
'2019-12-16 14:12:35,632-INFO-14124-get_ele-56-获取元素点击最新一条标的开始...'
'2019-12-16 14:12:35,650-INFO-14124-get_ele-69-获取点击最新一条标的元素，耗时0.018001079559326172...'
'2019-12-16 14:12:35,774-INFO-14124-ele_click-106-点击点击最新一条标的元素，耗时0.14600825309753418...'
'2019-12-16 14:12:35,774-INFO-14124-ele_click-91-点击元素点击审核开始...'
'2019-12-16 14:12:35,778-INFO-14124-wait_until_visible-38-等待点击审核元素可见，耗时0.0...'
'2019-12-16 14:12:35,778-INFO-14124-get_ele-56-获取元素点击审核开始...'
'2019-12-16 14:12:35,797-INFO-14124-get_ele-69-获取点击审核元素，耗时0.019001007080078125...'
'2019-12-16 14:12:35,951-INFO-14124-ele_click-106-点击点击审核元素，耗时0.17700982093811035...'
'2019-12-16 14:12:35,951-INFO-14124-ele_click-91-点击元素审核通过开始...'
'2019-12-16 14:12:35,956-INFO-14124-wait_until_visible-38-等待审核通过元素可见，耗时0.0...'
'2019-12-16 14:12:35,956-INFO-14124-get_ele-56-获取元素审核通过开始...'
'2019-12-16 14:12:36,548-INFO-14124-get_ele-69-获取审核通过元素，耗时0.5920336246490479...'
'2019-12-16 14:12:36,679-INFO-14124-ele_click-106-点击审核通过元素，耗时0.7270417213439941...'
'2019-12-16 14:12:38,680-INFO-14124-ele_click-91-点击元素点击最新一条标的开始...'
'2019-12-16 14:12:38,684-INFO-14124-wait_until_visible-38-等待点击最新一条标的元素可见，耗时0.0...'
'2019-12-16 14:12:38,684-INFO-14124-get_ele-56-获取元素点击最新一条标的开始...'
'2019-12-16 14:12:38,702-INFO-14124-get_ele-69-获取点击最新一条标的元素，耗时0.01800084114074707...'
'2019-12-16 14:12:38,825-INFO-14124-ele_click-106-点击点击最新一条标的元素，耗时0.14500832557678223...'
'2019-12-16 14:12:38,826-INFO-14124-ele_click-91-点击元素点击审核开始...'
'2019-12-16 14:12:38,830-INFO-14124-wait_until_visible-38-等待点击审核元素可见，耗时0.0...'
'2019-12-16 14:12:38,830-INFO-14124-get_ele-56-获取元素点击审核开始...'
'2019-12-16 14:12:38,848-INFO-14124-get_ele-69-获取点击审核元素，耗时0.018001317977905273...'
'2019-12-16 14:12:39,009-INFO-14124-ele_click-106-点击点击审核元素，耗时0.18301057815551758...'
'2019-12-16 14:12:39,009-INFO-14124-ele_click-91-点击元素审核通过开始...'
'2019-12-16 14:12:39,013-INFO-14124-wait_until_visible-38-等待审核通过元素可见，耗时0.0...'
'2019-12-16 14:12:39,013-INFO-14124-get_ele-56-获取元素审核通过开始...'
'2019-12-16 14:12:39,570-INFO-14124-get_ele-69-获取审核通过元素，耗时0.5570318698883057...'
'2019-12-16 14:12:39,696-INFO-14124-ele_click-106-点击审核通过元素，耗时0.6870391368865967...'
'2019-12-16 14:12:42,031-INFO-14124-init_driver-16-前置initdriver开始...'
'2019-12-16 14:12:46,030-INFO-14124-init_driver-21-前置initdriver结束...'
'2019-12-16 14:12:46,030-INFO-14124-init_login-31-前置init_login开始...'
'2019-12-16 14:12:47,440-INFO-14124-input_text-73-登录页面输入用户名输入文字18684720553开始...'
'2019-12-16 14:12:47,447-INFO-14124-wait_until_visible-38-等待登录页面输入用户名元素可见，耗时0.0...'
'2019-12-16 14:12:47,447-INFO-14124-get_ele-56-获取元素登录页面输入用户名开始...'
'2019-12-16 14:12:47,472-INFO-14124-get_ele-69-获取登录页面输入用户名元素，耗时0.025001049041748047...'
'2019-12-16 14:12:47,607-INFO-14124-input_text-88-获取登录页面输入用户名元素，耗时0.16700959205627441...'
'2019-12-16 14:12:47,607-INFO-14124-input_text-73-登录页面输入密码输入文字python开始...'
'2019-12-16 14:12:47,611-INFO-14124-wait_until_visible-38-等待登录页面输入密码元素可见，耗时0.0...'
'2019-12-16 14:12:47,611-INFO-14124-get_ele-56-获取元素登录页面输入密码开始...'
'2019-12-16 14:12:47,631-INFO-14124-get_ele-69-获取登录页面输入密码元素，耗时0.02000141143798828...'
'2019-12-16 14:12:47,706-INFO-14124-input_text-88-获取登录页面输入密码元素，耗时0.09900569915771484...'
'2019-12-16 14:12:47,707-INFO-14124-ele_click-91-点击元素点击登录按钮开始...'
'2019-12-16 14:12:47,711-INFO-14124-wait_until_visible-38-等待点击登录按钮元素可见，耗时0.0...'
'2019-12-16 14:12:47,711-INFO-14124-get_ele-56-获取元素点击登录按钮开始...'
'2019-12-16 14:12:47,729-INFO-14124-get_ele-69-获取点击登录按钮元素，耗时0.01800084114074707...'
'2019-12-16 14:12:47,793-INFO-14124-ele_click-106-点击点击登录按钮元素，耗时0.08600497245788574...'
'2019-12-16 14:12:47,793-INFO-14124-init_login-33-后置init_login结束...'
'2019-12-16 14:12:49,801-INFO-14124-get_text-110-获取获取首页的标的余额元素txt开始...'
'2019-12-16 14:12:49,805-INFO-14124-wait_until_visible-38-等待获取首页的标的余额元素可见，耗时0.0...'
'2019-12-16 14:12:49,805-INFO-14124-get_ele-56-获取元素获取首页的标的余额开始...'
'2019-12-16 14:13:09,772-INFO-14124-get_ele-69-获取获取首页的标的余额元素，耗时19.966142177581787...'
'2019-12-16 14:13:09,792-INFO-14124-get_text-125-获取获取首页的标的余额元素text，耗时19.991143465042114...'
'2019-12-16 14:13:09,792-INFO-14124-ele_click-91-点击元素首页点击抢投标按钮开始...'
'2019-12-16 14:13:09,796-INFO-14124-wait_until_visible-38-等待首页点击抢投标按钮元素可见，耗时0.0...'
'2019-12-16 14:13:09,797-INFO-14124-get_ele-56-获取元素首页点击抢投标按钮开始...'
'2019-12-16 14:13:09,819-INFO-14124-get_ele-69-获取首页点击抢投标按钮元素，耗时0.022001266479492188...'
'2019-12-16 14:13:33,174-INFO-14124-ele_click-106-点击首页点击抢投标按钮元素，耗时23.380337238311768...'
'2019-12-16 14:13:33,174-INFO-14124-get_attr-130-获取投资页面获取用户余额元素data-amount参数开始...'
'2019-12-16 14:13:33,178-INFO-14124-wait_until_exist-53-等待投资页面获取用户余额元素存在，耗时0.0...'
'2019-12-16 14:13:33,178-INFO-14124-get_ele-56-获取元素投资页面获取用户余额开始...'
'2019-12-16 14:13:33,195-INFO-14124-get_ele-69-获取投资页面获取用户余额元素，耗时0.017000913619995117...'
'2019-12-16 14:13:33,205-INFO-14124-get_attr-144-获取投资页面获取用户余额元素值为152780077.92耗时0.031001806259155273...'
'2019-12-16 14:13:33,205-INFO-14124-input_text-73-输入投资金额框输入文字500开始...'
'2019-12-16 14:13:33,208-INFO-14124-wait_until_visible-38-等待输入投资金额框元素可见，耗时0.0...'
'2019-12-16 14:13:33,208-INFO-14124-get_ele-56-获取元素输入投资金额框开始...'
'2019-12-16 14:13:33,221-INFO-14124-get_ele-69-获取输入投资金额框元素，耗时0.013000726699829102...'
'2019-12-16 14:13:33,294-INFO-14124-input_text-88-获取输入投资金额框元素，耗时0.0890049934387207...'
'2019-12-16 14:13:33,294-INFO-14124-ele_click-91-点击元素点击投标按钮开始...'
'2019-12-16 14:13:33,298-INFO-14124-wait_until_visible-38-等待点击投标按钮元素可见，耗时0.0...'
'2019-12-16 14:13:33,298-INFO-14124-get_ele-56-获取元素点击投标按钮开始...'
'2019-12-16 14:13:33,324-INFO-14124-get_ele-69-获取点击投标按钮元素，耗时0.026001453399658203...'
'2019-12-16 14:13:38,403-INFO-14124-ele_click-106-点击点击投标按钮元素，耗时5.109292507171631...'
'2019-12-16 14:13:38,403-INFO-14124-get_ele-56-获取元素点击并查看按钮开始...'
'2019-12-16 14:13:38,422-INFO-14124-get_ele-69-获取点击并查看按钮元素，耗时0.018001079559326172...'
'2019-12-16 14:14:18,186-INFO-14124-get_text-110-获取获取用户详情页面用户剩余余额元素txt开始...'
'2019-12-16 14:14:18,191-INFO-14124-wait_until_visible-38-等待获取用户详情页面用户剩余余额元素可见，耗时0.0...'
'2019-12-16 14:14:18,191-INFO-14124-get_ele-56-获取元素获取用户详情页面用户剩余余额开始...'
'2019-12-16 14:14:18,215-INFO-14124-get_ele-69-获取获取用户详情页面用户剩余余额元素，耗时0.024001121520996094...'
'2019-12-16 14:14:18,246-INFO-14124-get_text-125-获取获取用户详情页面用户剩余余额元素text，耗时0.06000351905822754...'
'2019-12-16 14:14:18,246-INFO-14124-test_bid_successs-57-断言最新投资记录与投资操作符合'
'2019-12-16 14:14:18,246-INFO-14124-ele_click-91-点击元素点击投资记录按钮开始...'
'2019-12-16 14:14:18,249-INFO-14124-wait_until_visible-38-等待点击投资记录按钮元素可见，耗时0.0...'
'2019-12-16 14:14:18,250-INFO-14124-get_ele-56-获取元素点击投资记录按钮开始...'
'2019-12-16 14:14:18,287-INFO-14124-get_ele-69-获取点击投资记录按钮元素，耗时0.037001848220825195...'
'2019-12-16 14:14:23,375-INFO-14124-ele_click-106-点击点击投资记录按钮元素，耗时5.128293514251709...'
'2019-12-16 14:14:23,375-INFO-14124-get_text-110-获取获取最新投资记录的投资日期元素txt开始...'
'2019-12-16 14:14:23,379-INFO-14124-wait_until_visible-38-等待获取最新投资记录的投资日期元素可见，耗时0.0...'
'2019-12-16 14:14:23,379-INFO-14124-get_ele-56-获取元素获取最新投资记录的投资日期开始...'
'2019-12-16 14:14:33,471-ERROR-14124-get_ele-62-Traceback (most recent call last):
  File "D:\eclipse\selenium_learn\futurn_loan\common\basepage.py", line 59, in get_ele
    ele = self.driver.find_element(*ele_loc)
  File "D:\python\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 978, in find_element
    'value': value})['value']
  File "D:\python\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "D:\python\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.NoSuchElementException: Message: no such element: Unable to locate element: {"method":"xpath","selector":"//div[@ms-controller="tz_list"]//div[@ms-html="item.date"]"}
  (Session info: chrome=78.0.3904.108)

'
'2019-12-16 14:14:33,471-INFO-14124-screenshot_save-218-保存截图获取最新投资记录的投资日期2019-12-16_14H-14M-33S.png...'
'2019-12-16 14:14:34,430-INFO-14124-init_driver-24-后置initdriver开始...'
'2019-12-16 14:14:34,430-INFO-14124-init_driver-27-后置initdriver结束...'
'2019-12-16 14:14:34,430-INFO-14124-build_bid-28-session级别前置build_bid结束...'
'2019-12-16 14:14:34,432-INFO-14124-build_bid-19-session级别前置build_bid开始...'
'2019-12-16 14:14:38,420-INFO-14124-input_text-73-后台输入用户名输入文字lemon7开始...'
'2019-12-16 14:14:38,425-INFO-14124-wait_until_visible-38-等待后台输入用户名元素可见，耗时0.0...'
'2019-12-16 14:14:38,426-INFO-14124-get_ele-56-获取元素后台输入用户名开始...'
'2019-12-16 14:14:38,450-INFO-14124-get_ele-69-获取后台输入用户名元素，耗时0.024001359939575195...'
'2019-12-16 14:14:38,542-INFO-14124-input_text-88-获取后台输入用户名元素，耗时0.12200713157653809...'
'2019-12-16 14:14:38,542-INFO-14124-input_text-73-后台输入密码输入文字lemonbest开始...'
'2019-12-16 14:14:38,548-INFO-14124-wait_until_visible-38-等待后台输入密码元素可见，耗时0.0...'
'2019-12-16 14:14:38,548-INFO-14124-get_ele-56-获取元素后台输入密码开始...'
'2019-12-16 14:14:38,570-INFO-14124-get_ele-69-获取后台输入密码元素，耗时0.02200150489807129...'
'2019-12-16 14:14:38,643-INFO-14124-input_text-88-获取后台输入密码元素，耗时0.10100555419921875...'
'2019-12-16 14:14:38,643-INFO-14124-input_text-73-后台输入万能验证码输入文字hapi开始...'
'2019-12-16 14:14:38,647-INFO-14124-wait_until_visible-38-等待后台输入万能验证码元素可见，耗时0.0...'
'2019-12-16 14:14:38,647-INFO-14124-get_ele-56-获取元素后台输入万能验证码开始...'
'2019-12-16 14:14:38,662-INFO-14124-get_ele-69-获取后台输入万能验证码元素，耗时0.01500082015991211...'
'2019-12-16 14:14:38,724-INFO-14124-input_text-88-获取后台输入万能验证码元素，耗时0.08100485801696777...'
'2019-12-16 14:14:38,724-INFO-14124-ele_click-91-点击元素点击后台登录按钮开始...'
'2019-12-16 14:14:38,728-INFO-14124-wait_until_visible-38-等待点击后台登录按钮元素可见，耗时0.0...'
'2019-12-16 14:14:38,728-INFO-14124-get_ele-56-获取元素点击后台登录按钮开始...'
'2019-12-16 14:14:38,744-INFO-14124-get_ele-69-获取点击后台登录按钮元素，耗时0.016000986099243164...'
'2019-12-16 14:14:38,797-INFO-14124-ele_click-106-点击点击后台登录按钮元素，耗时0.07300400733947754...'
'2019-12-16 14:14:38,797-INFO-14124-ele_click-91-点击元素点击贷款管理开始...'
'2019-12-16 14:14:38,802-INFO-14124-wait_until_visible-38-等待点击贷款管理元素可见，耗时0.0...'
'2019-12-16 14:14:38,802-INFO-14124-get_ele-56-获取元素点击贷款管理开始...'
'2019-12-16 14:14:39,884-INFO-14124-get_ele-69-获取点击贷款管理元素，耗时1.081061840057373...'
'2019-12-16 14:14:39,991-INFO-14124-ele_click-106-点击点击贷款管理元素，耗时1.193068265914917...'
'2019-12-16 14:14:39,991-INFO-14124-switch_to_iframe-176-切换iframe切换iframe开始...'
'2019-12-16 14:14:39,995-INFO-14124-wait_until_exist-53-等待切换iframe元素存在，耗时0.0...'
'2019-12-16 14:14:39,995-INFO-14124-get_ele-56-获取元素切换iframe开始...'
'2019-12-16 14:14:40,010-INFO-14124-get_ele-69-获取切换iframe元素，耗时0.01500082015991211...'
'2019-12-16 14:14:40,038-INFO-14124-switch_to_iframe-190-切换iframe切换iframe结束，耗时0.047002553939819336...'
'2019-12-16 14:14:42,039-INFO-14124-ele_click-91-点击元素点击加标按钮开始...'
'2019-12-16 14:14:42,044-INFO-14124-wait_until_visible-38-等待点击加标按钮元素可见，耗时0.0...'
'2019-12-16 14:14:42,045-INFO-14124-get_ele-56-获取元素点击加标按钮开始...'
'2019-12-16 14:14:42,062-INFO-14124-get_ele-69-获取点击加标按钮元素，耗时0.017000913619995117...'
'2019-12-16 14:14:42,201-INFO-14124-ele_click-106-点击点击加标按钮元素，耗时0.16200947761535645...'
'2019-12-16 14:14:42,201-INFO-14124-input_text-73-输入借款人手机号输入文字13323234545开始...'
'2019-12-16 14:14:42,206-INFO-14124-wait_until_visible-38-等待输入借款人手机号元素可见，耗时0.0...'
'2019-12-16 14:14:42,206-INFO-14124-get_ele-56-获取元素输入借款人手机号开始...'
'2019-12-16 14:14:42,846-INFO-14124-get_ele-69-获取输入借款人手机号元素，耗时0.6400365829467773...'
'2019-12-16 14:14:43,101-INFO-14124-input_text-88-获取输入借款人手机号元素，耗时0.9000513553619385...'
'2019-12-16 14:14:43,601-INFO-14124-ele_click-91-点击元素选择借款人开始...'
'2019-12-16 14:14:43,605-INFO-14124-wait_until_visible-38-等待选择借款人元素可见，耗时0.0...'
'2019-12-16 14:14:43,605-INFO-14124-get_ele-56-获取元素选择借款人开始...'
'2019-12-16 14:14:43,621-INFO-14124-get_ele-69-获取选择借款人元素，耗时0.016000986099243164...'
'2019-12-16 14:14:43,736-INFO-14124-ele_click-106-点击选择借款人元素，耗时0.1350078582763672...'
